property_id,price_type,property_name,address,city,property_type,latitude,longitude,price_php,price_per_sqm,log_price,valuation_gap,area_sqm,bedrooms,bathrooms,bedrooms_imputed,bathrooms_imputed,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_airport_m,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite,bir_zonal_rr_median,bir_zonal_rr_log,bir_zonal_cr_median,is_mactan_island,spatial_lag_price
3153,open_market,"CONDO UNIT FOR SALE AT RAMOS TOWER, CEBU CITY","Ultima Residences Ramos Tower, Junquera Extension, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.3055307,123.89726670000005,4500000.0,148319.05075807514,11.907120980820162,118319.05075807514,30.34,0.0,1.0,0,0,1922.5,5857.0,10215.8,6361.0,10659.2,12895.4,20175.9,8942.5,1724,597,69.3724,135.0388,103.7991,16.0635,46.5615,7.942,150.3686,90.4738,87.9345,30000.0,10.308985993422082,36000.0,0,5407057.0
3157,open_market,2 bedroom condo for sale in mactan cebu,mactan cebu,Lapu-Lapu City,Condominium,10.3054728,124.0112255,2700000.0,47368.42105263158,10.765711063140007,42368.42105263158,57.0,2.0,1.0,0,0,16116.7,13569.0,9309.6,22803.2,27101.4,15621.6,36618.1,3531.8,9179,225,4.2422,26.5377,12.6551,0.5139,23.2569,4.0,8.4364,23.1648,16.2148,5000.0,8.517393171418904,10500.0,1,11484651.0
3158,open_market,condo for sale in mactan cebu,mactan cebu,Lapu-Lapu City,Condominium,10.3054728,124.0112255,2780000.0,109881.42292490118,11.607157089933345,104881.42292490118,25.3,,,1,1,16116.7,13569.0,9309.6,22803.2,27101.4,15621.6,36618.1,3531.8,9179,225,4.2422,26.5377,12.6551,0.5139,23.2569,4.0,8.4364,23.1648,16.2148,5000.0,8.517393171418904,10500.0,1,11482298.0
3162,open_market,Studio with Balcony Sacrifice Sale at 2.4M,"City Suites, Ultima Residences Ramos Tower, F. Ramos Street, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.305572,123.8972533,2400000.0,93023.25581395348,11.440604803390602,63023.25581395348,25.8,0.0,1.0,0,0,1906.1,5840.6,10232.2,6377.4,10675.6,12911.8,20192.3,8943.9,1740,613,68.4793,135.1804,104.6779,16.1707,46.9438,7.7289,149.9941,90.8998,87.669,30000.0,10.308985993422082,36000.0,0,5498361.0
3163,open_market,The City Suites Ramos,"City Suites, Ultima Residences Ramos Tower, F. Ramos Street, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.305572,123.8972533,2500000.0,89285.71428571429,11.399596779663225,59285.71428571429,28.0,0.0,1.0,0,0,1906.1,5840.6,10232.2,6377.4,10675.6,12911.8,20192.3,8943.9,1740,613,68.4793,135.1804,104.6779,16.1707,46.9438,7.7289,149.9941,90.8998,87.669,30000.0,10.308985993422082,36000.0,0,5494013.0
3164,open_market,City Suite Ramos Property,"City Suites, Ultima Residences Ramos Tower, F. Ramos Street, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.305572,123.8972533,3000000.0,107142.85714285714,11.58191833645718,77142.85714285714,28.0,0.0,1.0,0,0,1906.1,5840.6,10232.2,6377.4,10675.6,12911.8,20192.3,8943.9,1740,613,68.4793,135.1804,104.6779,16.1707,46.9438,7.7289,149.9941,90.8998,87.669,30000.0,10.308985993422082,36000.0,0,5472274.0
3166,open_market,Sacrifice Sale Studio unit in City Suites,"8V4W+7WF, F. Ramos St, Cebu City, 6000 Cebu, Philippines",Cebu City,Condominium,10.305664006845788,123.8972479104996,2000000.0,64516.12903225807,11.074670534039074,34516.12903225807,31.0,0.0,1.0,0,0,1906.1,5840.6,10232.2,6377.4,10675.6,12911.8,20192.3,8944.3,1740,613,68.4793,135.1804,104.6779,16.1707,46.9438,7.7289,149.9941,90.8998,87.669,30000.0,10.308985993422082,36000.0,0,5515752.0
3167,open_market,condo for sale in sambag ii cebu,sambag ii cebu,Cebu City,Condominium,10.3059021,123.8906566,5188000.0,235818.18181818185,12.370816371060156,213318.18181818185,22.0,,,1,1,2503.8,6438.4,11040.6,6485.0,10783.3,13720.2,20300.0,9664.8,2579,1138,31.6082,63.1376,69.1355,13.6496,17.6805,3.5509,80.1722,29.4259,39.8364,22500.0,10.021315031649332,53500.0,0,7686364.0
3169,open_market,"1BR Sacrifice Sale 2M only, very near to SM Mabolo","Grand San Marino, Cebu City, Cebu, Republic of the Philippines",Cebu City,Condominium,10.3058675,123.9130676,2000000.0,86956.52173913043,11.37316352259507,34706.52173913043,23.0,1.0,1.0,0,0,1910.5,5196.2,8218.3,7666.5,11964.7,11612.8,21481.5,7213.5,332,753,25.0513,61.9021,34.5657,3.0128,15.1525,5.0051,46.177,43.1362,35.918,52250.0,10.863814308399895,99500.0,0,8636830.0
3173,open_market,Caberte's Apartment,"Bankal Elementary School, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3065978,123.988926,20000000.0,34722.22222222222,10.455135170822373,28222.22222222222,576.0,12.0,12.0,0,0,13978.8,11612.3,6470.1,20554.9,24853.1,14906.3,34369.8,1089.0,8159,1531,23.687,15.4762,1.337,0.1552,21.7265,3.4161,8.0712,9.7841,20.7507,6500.0,8.77971129020447,10125.0,1,
3174,open_market,Sacrifice Sale Studio Unit ij Horizons,"F. Ramos Street, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3069957,123.8965369,2500000.0,113636.36363636365,11.640758836480114,50636.36363636363,22.0,0.0,1.0,0,0,1741.9,5676.4,10195.2,6536.0,10834.2,12874.7,20350.9,9020.4,1905,778,63.2339,147.9128,124.2829,19.014,57.9837,5.9231,159.8162,122.1297,92.1679,63000.0,11.050905878263569,74000.0,0,6772421.0
3175,open_market,Studio Unit at Club Ultima FOR SALE?,"F. Ramos Street, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3069957,123.8965369,2600000.0,106122.44897959183,11.572348885441029,43122.448979591834,24.5,0.0,1.0,0,0,1741.9,5676.4,10195.2,6536.0,10834.2,12874.7,20350.9,9020.4,1905,778,63.2339,147.9128,124.2829,19.014,57.9837,5.9231,159.8162,122.1297,92.1679,63000.0,11.050905878263569,74000.0,0,6769480.0
3176,open_market,For sale studio unit ready-for-occupancy 2.750M,"Juana Osmena Street, Barangay Camputhaw, Cebu City, 6000 Cebu",Cebu City,Condominium,10.30709838887802,123.89127142333984,2750000.0,129411.76470588236,11.770754574272328,106911.76470588236,21.25,0.0,1.0,0,0,2529.3,6463.9,11066.1,6318.7,10616.9,13745.7,20133.6,9596.5,2774,1333,29.4559,54.4108,68.6104,13.7433,11.588,3.3592,69.4993,36.6126,34.511,22500.0,10.021315031649332,53500.0,0,8413429.0
3177,open_market,For Sale: Furnished One Bedroom Unit at Cityscape Condo near Manga Avenue,"Juana Osmena Street, Camputhaw, Cebu City, Cebu, 6000, Philippines",Cebu City,Condominium,10.30709838887802,123.89127142333984,2800000.0,138957.81637717123,11.84192568675274,116457.81637717124,20.15,1.0,1.0,0,0,2529.3,6463.9,11066.1,6318.7,10616.9,13745.7,20133.6,9596.5,2774,1333,29.4559,54.4108,68.6104,13.7433,11.588,3.3592,69.4993,36.6126,34.511,22500.0,10.021315031649332,53500.0,0,8409857.0
3179,open_market,One Pacific Residences 1 Bedroom,"One Pacific Residence, Mactan Newtown, Newtown Boulevard, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3072505,124.0148771,8600000.0,188183.80743982497,12.145174463323578,183183.80743982497,45.7,1.0,1.0,0,0,16217.1,13669.4,9410.0,22903.6,27201.8,15722.0,36718.5,3926.1,9279,453,3.2259,27.2495,13.0339,0.6192,50.2802,4.0,12.1199,16.4231,22.0053,5000.0,8.517393171418904,10500.0,1,7912836.0
3180,open_market,One Manchester Place Tower 1-4E,"Philippines, Cebu, Lapu-Lapu City, One Manchester Place",Lapu-Lapu City,Condominium,10.3072542,124.015555,2200000.0,51522.24824355971,10.849768998093966,46522.24824355971,42.7,0.0,1.0,0,0,16217.1,13669.4,9410.0,22903.6,27201.8,15722.0,36718.5,4000.2,9279,453,3.2259,27.2495,13.0339,0.6192,50.2802,4.0,12.1199,16.4231,22.0053,5000.0,8.517393171418904,10500.0,1,8564267.0
3181,open_market,One Manchester Place Tower 2-15C,"Philippines, Cebu, Lapu-Lapu City, One Manchester Place",Lapu-Lapu City,Condominium,10.3072542,124.015555,5500000.0,150684.9315068493,11.922946389614253,145684.9315068493,36.5,0.0,1.0,0,0,16217.1,13669.4,9410.0,22903.6,27201.8,15722.0,36718.5,4000.2,9279,453,3.2259,27.2495,13.0339,0.6192,50.2802,4.0,12.1199,16.4231,22.0053,5000.0,8.517393171418904,10500.0,1,8472600.0
3182,open_market,Ready for occupancy studio at Urban Deca Homes Tisa Cebu,"Urban Deca Homes Tisa, Naya Road, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.307409,123.86798499999998,1400000.0,53846.15384615384,10.893886256564004,41026.15384615384,26.0,0.0,1.0,0,0,6407.2,10341.7,14066.3,5343.6,9321.0,16878.4,18837.7,12144.0,4244,2785,3.2046,3.253,1.9704,0.8587,2.2537,0.0,9.0466,0.0,3.0551,12820.0,9.4588397305527,21320.0,0,1600000.0
3183,open_market,Condominium Unit at Deca Tisa Labangon,"Urban Deca Homes Tisa, Naya Road, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.307409,123.86798499999998,1600000.0,61538.46153846154,11.027417649188527,48718.46153846154,26.0,0.0,1.0,0,0,6407.2,10341.7,14066.3,5343.6,9321.0,16878.4,18837.7,12144.0,4244,2785,3.2046,3.253,1.9704,0.8587,2.2537,0.0,9.0466,0.0,3.0551,12820.0,9.4588397305527,21320.0,0,1400000.0
3184,open_market,1-Bedroom Unit with Seaview,"Philippines, Cebu, Lapu-Lapu City, One Manchester Place",Lapu-Lapu City,Condominium,10.3074459,124.015483,10000000.0,175438.59649122806,12.07504438312377,170438.59649122806,57.0,1.0,2.0,0,0,16217.1,13669.4,9410.0,22903.6,27201.8,15722.0,36718.5,3992.5,9279,453,3.2259,27.2495,13.0339,0.6192,50.2802,4.0,12.1199,16.4231,22.0053,5000.0,8.517393171418904,10500.0,1,8347600.0
3185,open_market,Newly Renovated and Interior Designed Executive Condo Unit At The Mactan Newtown,"The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.307628309245858,124.01516075362017,7900000.0,216438.35616438356,12.285061056848804,211438.35616438356,36.5,0.0,1.0,0,0,16217.1,13669.4,9410.0,22903.6,27201.8,15722.0,36718.5,3957.4,9279,453,3.2259,27.2495,13.0339,0.6192,50.2802,4.0,12.1199,16.4231,22.0053,5000.0,8.517393171418904,10500.0,1,8284451.0
3186,open_market,1 bedroom condo for sale in mactan newtown residences mactan cebu,mactan newtown residences mactan cebu,Lapu-Lapu City,Condominium,10.307672,124.0137072,6000000.0,151515.15151515152,11.928440908931893,146515.15151515152,39.6,1.0,,0,1,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3798.5,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7779046.0
3187,open_market,condo for sale in mactan newtown residences mactan cebu,mactan newtown residences mactan cebu,Lapu-Lapu City,Condominium,10.307672,124.0137072,6500000.0,171052.63157894736,12.049726575139479,166052.63157894736,38.0,,,1,1,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3798.5,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7767141.0
3188,open_market,1 bedroom condo for sale in mactan newtown residences mactan cebu,mactan newtown residences mactan cebu,Lapu-Lapu City,Condominium,10.307672,124.0137072,7500000.0,189393.9393939394,12.151584460246104,184393.9393939394,39.6,1.0,,0,1,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3798.5,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7743332.0
3189,open_market,For Sale 1 Bedroom Seaview Condo Unit,"Mactan Newtown Residences, Newtown Boulevard, The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3077641,124.0135564,7500000.0,145631.06796116504,11.888831770836848,140631.06796116504,51.5,1.0,1.0,0,0,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3782.1,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7743332.0
3190,open_market,FULLY FURNISHED EXECUTIVEÂ STUDIO W/ BALCONY FOR SALE!,"Mactan Newtown Residences, Newtown Boulevard, The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3077641,124.0135564,7500000.0,181159.42028985507,12.10713269767527,176159.42028985507,41.4,0.0,1.0,0,0,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3782.1,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7743332.0
3191,open_market,For Sale 2bedroom Unit in One Pacific Mactan Newtown,"Mactan Newtown Residences, Newtown Boulevard, The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3077641,124.0135564,16000000.0,109140.51841746247,11.600391490751504,104140.51841746247,146.6,2.0,2.0,0,0,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3782.1,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7540951.0
3192,open_market,For Sale: Cheap 1 BR Condo Unit in Mactan Newtown Lapu-Lapu City,"Mactan, Lapu-lapu City, Cebu, 6015, Philippines",Lapu-Lapu City,Condominium,10.3078818,124.0132513,7000000.0,173697.27047146403,12.06506923806695,168697.27047146403,40.3,1.0,1.0,0,0,16075.0,13527.3,9267.9,22761.5,27059.7,15579.9,36576.4,3749.0,9137,311,4.3627,31.7423,15.1039,0.5432,47.4604,4.0,12.3717,19.8916,23.4374,5000.0,8.517393171418904,10500.0,1,7755236.0
3193,open_market,Crown Regency lower PentHouse unit,"Crown Regency Hotel & Towers, Osmeña Boulevard, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3080134,123.894077,5000000.0,111111.11111111112,11.618285980628055,65111.11111111111,45.0,1.0,1.0,0,0,1965.2,5899.8,10502.0,6214.2,10512.4,13181.6,20029.1,9290.0,2226,855,61.5482,141.7094,137.6583,26.8539,48.4706,7.0553,158.9086,157.7851,87.1622,46000.0,10.736418414365376,73000.0,0,6672194.0
3194,open_market,For sale 3bedroom loft type unit in Crown Regency Fuente,"Crown Regency Hotel & Towers, OsmeÃ±a Boulevard, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3080134,123.894077,7500000.0,100000.0,11.512925464970229,54000.0,75.0,3.0,3.0,0,0,1965.2,5899.8,10502.0,6214.2,10512.4,13181.6,20029.1,9290.0,2226,855,61.5482,141.7094,137.6583,26.8539,48.4706,7.0553,158.9086,157.7851,87.1622,46000.0,10.736418414365376,73000.0,0,6602750.0
3200,open_market,Club ultima for sale,"Club Ultima, Osme?a Boulevard, Ramos, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3082266,123.8945793,6500000.0,82278.48101265823,11.317864882398844,36278.48101265823,79.0,1.0,2.0,0,0,1910.8,5845.4,10364.2,6367.0,10665.2,13043.7,20182.0,9235.3,2074,947,58.3007,140.7745,126.9865,22.0698,52.5703,5.6089,150.8955,140.9166,86.2982,46000.0,10.736418414365376,73000.0,0,8287775.0
3201,open_market,Studio Unit For Sale at Ultima Residences,"Ultima Residences Fuente Tower 3, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.308334,123.894267,2800000.0,116666.66666666669,11.667076144797488,70666.66666666667,24.0,0.0,1.0,0,0,1965.2,5899.8,10502.0,6214.2,10512.4,13181.6,20029.1,9269.6,2226,855,61.5482,141.7094,137.6583,26.8539,48.4706,7.0553,158.9086,157.7851,87.1622,46000.0,10.736418414365376,73000.0,0,8302415.0
3202,open_market,ULTIMA RESIDENCES Tower 3,"Ultima Residences Fuente Tower 3, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.308334,123.894267,2900000.0,120833.33333333331,11.702167464608756,74833.33333333333,24.0,0.0,0.0,0,0,1965.2,5899.8,10502.0,6214.2,10512.4,13181.6,20029.1,9269.6,2226,855,61.5482,141.7094,137.6583,26.8539,48.4706,7.0553,158.9086,157.7851,87.1622,46000.0,10.736418414365376,73000.0,0,8299976.0
3203,open_market,CONDOMINIUM FOR SALE,"Ultima Residences Fuente Tower 3, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.308334,123.894267,7000000.0,76086.95652173914,11.239632129970547,30086.956521739135,92.0,0.0,2.0,0,0,1965.2,5899.8,10502.0,6214.2,10512.4,13181.6,20029.1,9269.6,2226,855,61.5482,141.7094,137.6583,26.8539,48.4706,7.0553,158.9086,157.7851,87.1622,46000.0,10.736418414365376,73000.0,0,8199976.0
3204,open_market,Condo For Sale in Mactan Newtown,"The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3082854,124.0174755,7999800.0,222216.66666666663,12.311408160875494,217216.66666666663,36.0,0.0,1.0,0,0,16476.3,13928.7,9669.3,23162.9,27461.1,15981.2,36977.8,4212.1,9539,931,1.9603,10.0453,4.1231,0.6205,43.641,0.7804,10.63,6.4593,14.0302,5000.0,8.517393171418904,10500.0,1,8754772.0
3205,open_market,Mactan Newtown 8 boulevard,"The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3082854,124.0174755,8500000.0,165048.5436893204,12.013994913790855,160048.5436893204,51.5,1.0,1.0,0,0,16476.3,13928.7,9669.3,23162.9,27461.1,15981.2,36977.8,4212.1,9539,931,1.9603,10.0453,4.1231,0.6205,43.641,0.7804,10.63,6.4593,14.0302,5000.0,8.517393171418904,10500.0,1,8742267.0
3206,open_market,One Manchester Place 2 Bedroom Unit,"The Mactan Newtown, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3083197,124.0174667,9400000.0,118987.34177215188,11.686772394773211,113987.34177215188,79.0,2.0,3.0,0,0,16476.3,13928.7,9669.3,23162.9,27461.1,15981.2,36977.8,4211.2,9539,931,1.9603,10.0453,4.1231,0.6205,43.641,0.7804,10.63,6.4593,14.0302,5000.0,8.517393171418904,10500.0,1,8529709.0
3207,open_market,2 Studio Unit For Sale in City Soho Condo,"City Soho Mall, B. Rodriguez Street, Cebu City, Central Visayas, Philippines",Cebu City,Condominium,10.3084012,123.889676,5800000.0,120833.33333333331,11.702167464608756,74833.33333333333,48.0,0.0,2.0,0,0,2211.3,6145.9,10748.1,6006.5,10304.7,13427.7,19821.4,9771.9,2917,1442,37.1662,78.5942,98.7309,18.3558,20.2721,6.4453,96.381,97.3757,48.2287,46000.0,10.736418414365376,73000.0,0,9154750.0
3208,open_market,1 Bedroom Condo Unit,"Bamboo bay, Mandaue City, Cebu, Philippines",Cebu City,Condominium,10.3085528,123.8900548,4500000.0,128571.42857142857,11.764239893251135,82571.42857142857,35.0,1.0,1.0,0,0,2029.7,5964.2,10566.5,6188.1,10486.3,13246.0,20003.1,9730.7,2735,1382,42.4109,106.1395,125.4123,21.3783,29.7145,6.3267,131.0135,150.106,62.1724,46000.0,10.736418414365376,73000.0,0,8656769.0
3209,open_market,2 bedroom condo for sale or rent in 8 newtown boulevard mactan cebu,8 newtown boulevard mactan cebu,Lapu-Lapu City,Condominium,10.3085676,124.0139063,14000000.0,153846.15384615384,11.943708381062683,148846.15384615384,91.0,2.0,2.0,0,0,16152.7,13605.1,9345.7,22839.2,27137.4,15657.6,36654.2,3822.9,9215,511,3.5408,25.7519,12.214,0.4836,49.0516,3.8342,10.9746,14.7913,21.3566,5000.0,8.517393171418904,10500.0,1,7588570.0
3210,open_market,Clean Title,"Cogon Ramos, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3086946,123.8976302,4500000.0,149501.6611295681,11.915062782985718,86501.66112956809,30.1,1.0,1.0,0,0,1426.1,5360.7,9928.9,7295.5,11593.7,12608.4,21110.5,8902.4,2129,1255,38.6114,69.2289,52.0413,6.4498,42.5049,3.8192,78.7128,38.8475,50.5793,63000.0,11.050905878263569,74000.0,0,6461558.0
3211,open_market,1 bedroom condo for sale in cogon ramos cebu,cogon ramos cebu,Cebu City,Condominium,10.3086946,123.8976302,6400000.0,181303.1161473088,12.10792558439065,118303.1161473088,35.3,1.0,,0,1,1426.1,5360.7,9928.9,7295.5,11593.7,12608.4,21110.5,8902.4,2129,1255,38.6114,69.2289,52.0413,6.4498,42.5049,3.8192,78.7128,38.8475,50.5793,63000.0,11.050905878263569,74000.0,0,6414058.0
3212,open_market,Spaniada,"Cogon Ramos, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3086946,123.8976302,9200000.0,148387.09677419355,11.907579656974177,85387.09677419355,62.0,2.0,1.0,0,0,1426.1,5360.7,9928.9,7295.5,11593.7,12608.4,21110.5,8902.4,2129,1255,38.6114,69.2289,52.0413,6.4498,42.5049,3.8192,78.7128,38.8475,50.5793,63000.0,11.050905878263569,74000.0,0,6344058.0
3213,open_market,Residential Studio Unit at Paseo Grove - LIVE CLOSE TO EVERYTHING!,"Humay-Humay Road, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,10.3087469,123.9573763,2678108.0,127528.95238095238,11.756098695300091,122028.95238095238,21.0,0.0,1.0,0,0,9008.1,6641.5,934.7,15584.1,19882.3,10286.8,29399.0,2370.9,3189,419,22.42,38.3326,28.9288,5.4564,80.5806,11.8353,41.1107,124.273,41.1353,5500.0,8.612685172875459,10500.0,1,3109324.0
3217,open_market,STUDIO UNIT FOR SALE IN SPIANADA,"Rahmann Street, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3090464,123.9015917,2500000.0,108695.65217391304,11.59630707390928,46445.65217391304,23.0,0.0,1.0,0,0,1259.7,5347.3,9672.2,6923.8,11222.0,12351.7,20738.8,8469.9,1704,754,51.7261,84.8704,57.2934,7.0789,57.8687,6.9282,105.9894,31.6847,65.2487,62250.0,11.038929878454953,72375.0,0,7640968.0
3219,open_market,"For Sale Studio Condo in Zapatera, Cebu City 22.82 sqm","D. JAKOSALEM ST., Zapatera, Cebu City, Cebu, 6000, Philippines",Cebu City,Condominium,10.3094054,123.9018141,700000.0,30674.84662576687,10.331198269591612,-31575.15337423313,22.82,0.0,1.0,0,0,1026.7,5114.2,9439.1,7077.9,11376.1,12118.7,20892.9,8446.6,1639,766,60.8085,109.0787,74.1534,10.1915,86.3064,9.0987,116.5178,79.9489,83.9736,62250.0,11.038929878454953,72375.0,0,7626144.0
3220,open_market,1 bedroom condo for sale in zapatera cebu,zapatera cebu,Cebu City,Condominium,10.3094054,123.9018141,4350000.0,108750.0,11.596806948950931,46500.0,40.0,1.0,1.0,0,0,1026.7,5114.2,9439.1,7077.9,11376.1,12118.7,20892.9,8446.6,1639,766,60.8085,109.0787,74.1534,10.1915,86.3064,9.0987,116.5178,79.9489,83.9736,62250.0,11.038929878454953,72375.0,0,7467448.0
3221,open_market,1 bedroom condo for sale in zapatera cebu,zapatera cebu,Cebu City,Condominium,10.3094054,123.9018141,10000000.0,142857.14285714287,11.86960040890896,80607.14285714287,70.0,1.0,1.0,0,0,1026.7,5114.2,9439.1,7077.9,11376.1,12118.7,20892.9,8446.6,1639,766,60.8085,109.0787,74.1534,10.1915,86.3064,9.0987,116.5178,79.9489,83.9736,62250.0,11.038929878454953,72375.0,0,7221796.0
3225,open_market,condo for sale in carreta cebu,carreta cebu,Cebu City,Condominium,10.3097859,123.9087868,4300000.0,165384.61538461538,12.016029042642309,113134.61538461538,26.0,,,1,1,1389.5,5026.8,8763.8,7351.4,11649.6,11443.4,21166.4,7685.7,842,214,38.7233,74.9322,44.5035,6.2665,39.7811,8.5384,63.4669,29.5968,51.9923,52250.0,10.863814308399895,99500.0,0,5129865.0
3228,open_market,Fully-Furnished Studio Unit in San Marino Residences near SM Cebu,"San Marino Residences, Cebu City, Philippines",Cebu City,Condominium,10.3098173,123.91553420000002,2300000.0,100000.0,11.512925464970229,47750.0,23.0,0.0,1.0,0,0,2273.8,4598.2,7857.6,8039.7,12337.9,11014.8,21854.6,6948.2,577,273,21.321,52.3143,37.7226,2.461,13.9768,9.6509,40.6862,88.1403,30.6818,52250.0,10.863814308399895,99500.0,0,4772147.0
3229,open_market,CTC 4475,"Spianada Condo Residences, Rahmann Street, Cebu City, Philippines",Cebu City,Condominium,10.309854,123.90206999999998,3800000.0,165217.39130434784,12.015017408767465,102967.39130434784,23.0,0.0,1.0,0,0,1094.1,5181.7,9506.6,7089.5,11387.7,12186.1,20904.4,8420.3,1707,833,56.045,96.5573,67.0197,8.8258,77.0644,7.9049,109.1855,62.3722,75.4727,62250.0,11.038929878454953,72375.0,0,4771522.0
3230,open_market,"Beautiful 1 Bedroom Condo Unit with Balcony in Spianada, Cebu City","Spianada Condo Residences, Rahmann Street, Cebu City, Philippines",Cebu City,Condominium,10.309854,123.90206999999998,6000000.0,146341.46341463414,11.893697960488021,84091.46341463414,41.0,1.0,1.0,0,0,1094.1,5181.7,9506.6,7089.5,11387.7,12186.1,20904.4,8420.3,1707,833,56.045,96.5573,67.0197,8.8258,77.0644,7.9049,109.1855,62.3722,75.4727,62250.0,11.038929878454953,72375.0,0,4614379.0
3234,open_market,2 bedroom condo for sale in horizons 101 cogon ramos cebu,horizons 101 cogon ramos cebu,Cebu City,Condominium,10.3105301,123.8974315,8500000.0,141666.66666666666,11.861232159238444,78666.66666666666,60.0,2.0,2.0,0,0,1154.0,5088.6,9690.9,7025.3,11323.5,12370.4,20840.3,8930.2,1891,1017,58.4677,136.2755,109.9353,12.89,81.6273,5.9456,148.3293,156.2526,91.2714,63000.0,11.050905878263569,74000.0,0,8287837.0
3235,open_market,4 bedroom condo for sale in horizons 101 cogon ramos cebu,horizons 101 cogon ramos cebu,Cebu City,Condominium,10.3105301,123.8974315,25000000.0,290697.67441860464,12.580039086578967,227697.67441860464,86.0,4.0,3.0,0,0,1154.0,5088.6,9690.9,7025.3,11323.5,12370.4,20840.3,8930.2,1891,1017,58.4677,136.2755,109.9353,12.89,81.6273,5.9456,148.3293,156.2526,91.2714,63000.0,11.050905878263569,74000.0,0,7885398.0
3237,open_market,1BR for SALE in Horizons 101,"Horizons 101 by TAFT PROPERTIES, General Maxilom Avenue, Cebu City, Cebu, Philippines",Cebu City,Condominium,10.3106145,123.896144,5300000.0,176666.66666666666,12.082019996860195,113666.66666666666,30.0,1.0,1.0,0,0,1470.5,5405.0,10007.3,6713.3,11011.5,12686.9,20528.3,9071.3,2218,1307,55.8629,161.6788,156.7302,22.5885,60.4294,5.4061,178.7146,210.7622,94.1652,63000.0,11.050905878263569,74000.0,0,8855814.0
