property_id,city,stratum,latitude,longitude,area_sqm,price_per_sqm,pred_price_per_sqm,bir_zonal_rr_median,listing_gap,model_gap,listing_gap_pct,model_gap_pct
1896,Mandaue City,Condominium,10.3444658,123.9154018,22.0,109090.90909090907,122008.0885326847,16115.0,92975.90909090907,105893.0885326847,576.9525851126842,657.1088335878666
1897,Mandaue City,Condominium,10.344466,123.915402,22.0,119650.0,123909.45295505608,16115.0,103535.0,107794.45295505608,642.4759540800496,668.9075578967179
1902,Mandaue City,Condominium,10.34507,123.92635,22.0,133181.81818181818,158123.93197699022,16115.0,117066.81818181818,142008.93197699022,726.4462809917355,881.2220414333865
1903,Mandaue City,Condominium,10.34507,123.92635,23.0,185434.78260869565,130123.66727288312,16115.0,169319.78260869565,114008.66727288312,1050.6967583536807,707.4692353266096
1904,Mandaue City,Condominium,10.34507,123.92635,29.0,182758.62068965516,115301.27609313064,16115.0,166643.62068965516,99186.27609313064,1034.0901066686638,615.4903884153314
1905,Cebu City,Condominium,10.34530064,123.8984742,138.0,130434.78260869563,124507.62832709053,8500.0,121934.78260869563,116007.62832709053,1434.5268542199485,1364.7956273775358
1912,Mandaue City,Condominium,10.34561829,123.91546883,29.0,219344.8275862069,132467.0673432583,16115.0,203229.8275862069,116352.0673432583,1261.1221072678059,722.010967069552
1913,Cebu City,Condominium,10.3460355,123.8965845,25.0,260000.0,118706.11517184324,8500.0,251500.0,110206.11517184324,2958.823529411765,1296.5425314334498
1915,Cebu City,Condominium,10.3464116,123.8978353,138.0,108695.65217391304,112359.36112663707,8500.0,100195.65217391304,103859.36112663707,1178.772378516624,1221.8748367839655
1921,Cebu City,Condominium,10.34824,123.889083,46.0,152173.91304347827,120561.34049555239,8500.0,143673.91304347827,112061.34049555239,1690.2813299232737,1318.368711712381
1938,Mandaue City,Condominium,10.35318163,123.94654964,20.0,143569.6,144550.58329574694,16400.0,127169.6,128150.58329574694,775.4243902439025,781.405995705774
1963,Mandaue City,Condominium,10.36101702,123.92733113,22.0,172307.72727272726,135933.39404484484,17100.0,155207.72727272726,118833.39404484484,907.6475279106857,694.9321289172212
1978,Consolacion,Condominium,10.3621312,123.9776756,160.0,81250.0,108487.59670582526,2400.0,78850.0,106087.59670582526,3285.4166666666665,4420.316529409386
1984,Cebu City,Condominium,10.3641103,123.882985,30.0,189668.0,130049.62125606288,8500.0,181168.0,121549.62125606288,2131.3882352941177,1429.9955441889751
1999,Mandaue City,Condominium,10.3675714,123.9264698,21.0,122406.38095238096,128834.29369611472,9770.0,112636.38095238096,119064.29369611472,1152.880050689672,1218.6724022120238
2006,Mandaue City,Condominium,10.3679414,123.9265578,18.0,119062.88888888888,122243.42893662829,9770.0,109292.88888888888,112473.42893662829,1118.6580234277264,1151.2121692592455
2007,Mandaue City,Condominium,10.3679414,123.9265578,22.0,140728.36363636365,124156.91722685308,9770.0,130958.36363636365,114386.91722685308,1340.4131385502933,1170.7975151162036
2008,Mandaue City,Condominium,10.3679414,123.9265578,22.0,140981.0909090909,124156.91722685308,9770.0,131211.0909090909,114386.91722685308,1342.9999069507771,1170.7975151162036
2011,Mandaue City,Condominium,10.3688559,123.9274053,28.0,130357.14285714286,134309.34654414284,9770.0,120587.14285714286,124539.34654414284,1234.2593946483405,1274.7118377087293
2012,Mandaue City,Condominium,10.3688559,123.9274053,28.0,135974.32142857142,131387.2922364098,9770.0,126204.32142857142,121617.29223640979,1291.753545840035,1244.8034005773775
2013,Mandaue City,Condominium,10.3688559,123.9274053,36.0,144444.44444444444,112696.81534585054,9770.0,134674.44444444444,102926.81534585054,1378.4487660639143,1053.4986217589615
2014,Mandaue City,Condominium,10.3690452,123.9272152,28.0,139285.7142857143,129957.13702844683,9770.0,129515.71428571429,120187.13702844683,1325.6470244187747,1230.1651691755048
2044,Consolacion,Condominium,10.37343,123.9617626,352.0,62500.0,52279.76900747137,2400.0,60100.0,49879.76900747137,2504.166666666667,2078.32370864464
2050,Mandaue City,Condominium,10.373884,123.926637,22.0,163590.9090909091,129437.47660444611,4875.0,158715.9090909091,124562.47660444611,3255.7109557109557,2555.1277252194077
2101,Cebu City,Condominium,10.38147984,123.9215229,23.0,204655.30434782608,142909.47236089376,10250.0,194405.30434782608,132659.47236089376,1896.6371155885472,1294.2387547404269
2271,Lapu-Lapu City,Condominium,10.2899858,124.0068711,36.0,108333.33333333331,132511.53723134188,5000.0,103333.33333333331,127511.53723134188,2066.6666666666665,2550.2307446268373
2272,Lapu-Lapu City,Condominium,10.2899858,124.0068711,48.0,218750.0,162465.12154646724,5000.0,213750.0,157465.12154646724,4275.0,3149.302430929345
2276,Cebu City,Condominium,10.2926115,123.9021934,489.0,227705.52147239263,78249.25570206957,62250.0,165455.52147239263,15999.255702069568,265.79200236528936,25.701615585653926
2293,Lapu-Lapu City,Condominium,10.3082854,124.0174755,70.0,171428.57142857142,107138.07162783347,5000.0,166428.57142857142,102138.07162783347,3328.5714285714284,2042.7614325566694
2294,Cebu City,Condominium,10.30870415,123.90032112,27.0,248196.55555555556,142334.60066568543,62250.0,185946.55555555556,80084.60066568543,298.70932619366357,128.64996090873163
2296,Mandaue City,Condominium,10.3127605,123.9252604,36.0,370161.6944444445,171654.90719037424,23575.0,346586.6944444445,148079.90719037424,1470.1450453634973,628.1226179867411
2297,Mandaue City,Condominium,10.3137952,123.928055,65.0,200000.0,226061.72819862777,23575.0,176425.0,202486.72819862777,748.356309650053,858.9044674385059
2299,Cebu City,Condominium,10.3165409,123.9040165,50.0,352000.0,153272.56586459113,51250.0,300750.0,102022.56586459113,586.829268292683,199.0684211992022
2300,Cebu City,Condominium,10.3168235,123.9041725,59.0,211864.40677966105,219234.09317242,51250.0,160614.40677966105,167984.09317242,313.3939644481191,327.77384033642926
2305,Lapu-Lapu City,Condominium,10.3185134,124.0296471,70.0,221408.38571428572,209025.3025098303,7000.0,214408.38571428572,202025.3025098303,3062.9769387755105,2886.075750140433
2309,Mandaue City,Condominium,10.3229577,123.9381077,46.0,282608.6956521739,173428.43859972002,21150.0,261458.6956521739,152278.43859972002,1236.2113269606332,719.992617492766
2316,Cebu City,Condominium,10.327069,123.9017721,1.0,5500000.0,134040.54667859667,30000.0,5470000.0,104040.54667859667,18233.333333333336,346.8018222619889
2319,Mandaue City,Condominium,10.3289759,123.9371818,22.0,170147.5909090909,160734.88362938212,12750.0,157397.5909090909,147984.88362938212,1234.490909090909,1160.6657539559383
2320,Cebu City,Condominium,10.32962093,123.90970479,211.0,408119.81990521325,227373.64001074128,30000.0,378119.81990521325,197373.64001074128,1260.3993996840443,657.9121333691376
2321,Cebu City,Condominium,10.3306811,123.9073198,53.0,311320.77358490566,158165.9099576206,30000.0,281320.77358490566,128165.9099576206,937.7359119496855,427.21969985873534
2325,Cebu City,Condominium,10.3328036,123.9090696,22.0,136363.63636363635,164837.70276581967,28800.0,107563.63636363635,136037.70276581967,373.48484848484844,472.3531346035405
2326,Cebu City,Condominium,10.33280355,123.90906928,22.0,168181.81818181818,166291.021915622,28800.0,139381.81818181818,137491.021915622,483.9646464646465,477.3993816514652
2327,Cebu City,Condominium,10.33280355,123.90906928,40.0,137500.0,159448.3179006412,28800.0,108700.0,130648.31790064121,377.43055555555554,453.6399927105598
2328,Mandaue City,Condominium,10.3334566,123.9367557,22.0,173090.9090909091,74359.00861113651,17015.0,156075.9090909091,57344.00861113651,917.2842144631742,337.02032683594774
2329,Mandaue City,Condominium,10.3334566,123.9367557,22.0,178670.27272727274,76623.65679198994,17015.0,161655.27272727274,59608.65679198994,950.0750674538508,350.3300428562441
2330,Mandaue City,Condominium,10.3358463,123.9407719,22.0,206509.13636363635,153843.0312755292,17015.0,189494.13636363635,136828.0312755292,1113.6887238532845,804.1612181929427
2331,Mandaue City,Condominium,10.3362256,123.935538,22.0,180000.0,171208.9606686567,17015.0,162985.0,154193.9606686567,957.8900969732589,906.223688913645
2332,Mandaue City,Condominium,10.3362256,123.935538,84.0,277644.04761904763,193814.9383573698,17015.0,260629.04761904763,176799.9383573698,1531.7604914431245,1039.0827996319117
2334,Mandaue City,Condominium,10.3391226,123.9315974,24.0,168980.0,162558.89887556623,17015.0,151965.0,145543.89887556623,893.1237143696737,855.3858294185497
2335,Mandaue City,Condominium,10.3391226,123.9315974,53.0,196146.09433962265,187303.32734293002,17015.0,179131.09433962265,170288.32734293002,1052.7833931214966,1000.8129729234794
2337,Mandaue City,Condominium,10.3418403,123.9182519,20.0,225000.0,184955.99803325077,16115.0,208885.0,168840.99803325077,1296.2147067949115,1047.7257091731356
2338,Cebu City,Condominium,10.342605,123.896352,84.0,142857.14285714287,137522.43700118322,30000.0,112857.14285714287,107522.43700118322,376.1904761904762,358.4081233372774
2365,Mandaue City,Condominium,10.3642001,123.9464101,28.0,140000.0,129324.15738864195,8515.0,131485.0,120809.15738864195,1544.1573693482092,1418.7804743234522
2373,Mandaue City,Condominium,10.3677899,123.9331874,102.0,96078.43137254902,105569.78836809161,9770.0,86308.43137254902,95799.78836809161,883.4025729022418,980.5505462445404
2375,Mandaue City,Condominium,10.3690452,123.9272152,22.0,134090.9090909091,124180.14201492461,9770.0,124320.90909090909,114410.14201492461,1272.4760398250676,1171.0352304495866
2376,Mandaue City,Condominium,10.3690452,123.9272152,22.0,136363.63636363635,124180.14201492461,9770.0,126593.63636363635,114410.14201492461,1295.7383455848144,1171.0352304495866
2379,Consolacion,Condominium,10.3699993,123.9652468,250.0,72000.0,63946.53885140648,2400.0,69600.0,61546.53885140648,2900.0,2564.439118808604
2401,Consolacion,Condominium,10.3808744,123.9701244,450.0,35555.555555555555,94681.2941986756,2400.0,33155.555555555555,92281.2941986756,1381.4814814814815,3845.053924944817
2483,Minglanilla,Condominium,10.2424002,123.8104222,320.0,62500.0,50135.2659182815,7000.0,55500.0,43135.2659182815,792.8571428571429,616.2180845468785
2501,Talisay City,Condominium,10.2442836,123.8324435,35.85,97629.00976290095,132801.3657822882,8300.0,89329.00976290095,124501.3657822882,1076.2531296735056,1500.0164552082915
2535,Minglanilla,Condominium,10.2481998,123.8015248,54.13,230925.54960280805,100099.88808619123,7000.0,223925.54960280805,93099.88808619123,3198.936422897258,1329.9984012313032
2552,Talisay City,Condominium,10.2504987,123.8328258,20.0,125000.0,101541.60740176859,9150.0,115850.0,92391.60740176859,1266.120218579235,1009.7443431887278
2559,Minglanilla,Condominium,10.2511369,123.7810708,22.92,79757.98429319372,113850.1110400505,7000.0,72757.98429319372,106850.1110400505,1039.3997756170531,1526.4301577150072
2562,Talisay City,Condominium,10.2511149,123.8530821,57.0,184210.52631578947,180473.53590360496,9500.0,174710.52631578947,170973.53590360496,1839.058171745152,1799.7214305642628
2570,Talisay City,Condominium,10.2515512,123.8491546,30.0,150000.0,203262.96207274726,9500.0,140500.0,193762.96207274726,1478.9473684210525,2039.6101270815502
2571,Talisay City,Condominium,10.2515512,123.8491546,1890.0,33862.43386243386,41042.996169529484,9500.0,24362.433862433863,31542.996169529484,256.44667223614596,332.0315386266262
2579,Minglanilla,Condominium,10.2526965,123.8107986,82.0,256097.56097560975,154715.8259900533,7000.0,249097.56097560975,147715.8259900533,3558.5365853658536,2110.22608557219
2610,Talisay City,Condominium,10.2580436,123.833802,500.0,24000.0,73751.45548510549,9150.0,14850.0,64601.455485105485,162.29508196721312,706.0268359027922
2611,Talisay City,Condominium,10.2579717,123.8488255,130.0,91538.46153846152,128546.74924773799,9500.0,82038.46153846152,119046.74924773799,863.562753036437,1253.1236762919787
2617,Lapu-Lapu City,Condominium,10.2585789,123.9715452,92.5,118901.62162162164,108560.17881830256,3225.0,115676.62162162164,105335.17881830256,3586.8719882673377,3266.207095141165
2624,Talisay City,Condominium,10.2594932,123.8633722,53.4,131086.14232209738,167058.50456948634,9500.0,121586.14232209738,157558.50456948634,1279.8541297062884,1658.5105744156458
2626,Talisay City,Condominium,10.2596112,123.8232518,30.17,192243.950944647,96791.74721229033,11000.0,181243.950944647,85791.74721229033,1647.6722813149727,779.9249746571847
2642,Talisay City,Condominium,10.2619295,123.8264846,24.78,36319.61259079903,118601.07058574169,9000.0,27319.612590799028,109601.07058574169,303.55125100887807,1217.7896731749076
2643,Talisay City,Condominium,10.2619295,123.8264846,24.0,116666.66666666669,97976.41584153462,9000.0,107666.66666666669,88976.41584153462,1196.2962962962965,988.626842683718
2686,Lapu-Lapu City,Condominium,10.2667391,123.9722147,39.5,45569.620253164554,81155.18212728764,3225.0,42344.620253164554,77930.18212728764,1313.0114807182806,2416.4397558848877
2688,Cebu City,Condominium,10.2668443,123.8762944,53.4,140449.4382022472,187215.37638683623,17500.0,122949.4382022472,169715.37638683623,702.5682182985554,969.8021507819213
2689,Cebu City,Condominium,10.2668443,123.8762944,56.0,178571.42857142858,178834.4241090426,17500.0,161071.42857142858,161334.4241090426,920.4081632653061,921.9109949088148
2690,Cebu City,Condominium,10.2668443,123.8762944,53.4,187265.91760299623,179570.4104487666,17500.0,169765.91760299623,162070.4104487666,970.090957731407,926.1166311358093
2691,Cebu City,Condominium,10.2668667,123.8763809,53.0,169811.320754717,187164.63462197618,17500.0,152311.320754717,169664.63462197618,870.3504043126685,969.5121978398639
2692,Cebu City,Condominium,10.2668667,123.8763809,57.0,210526.31578947368,187395.1040806539,17500.0,193026.31578947368,169895.1040806539,1103.0075187969924,970.8291661751651
2693,Lapu-Lapu City,Condominium,10.2674631,123.9722887,29.0,103448.27586206896,106534.33232046638,3225.0,100223.27586206896,103309.33232046638,3107.698476343224,3203.3901494718257
2694,Cebu City,Condominium,10.2676897,123.8759537,53.4,187265.91760299623,175858.75245324106,17500.0,169765.91760299623,158358.75245324106,970.090957731407,904.9071568756633
2706,Talisay City,Condominium,10.268683,123.8443886,300.0,43333.333333333336,66713.97081324982,9000.0,34333.333333333336,57713.97081324982,381.48148148148147,641.2663423694424
2718,Cebu City,Condominium,10.2699271,123.8725229,29.9,161672.47491638796,175533.77883315968,17500.0,144172.47491638796,158033.77883315968,823.8427138079311,903.0501647609125
2719,Cebu City,Condominium,10.2699271,123.8725229,29.9,190765.3177257525,176368.88688383639,17500.0,173265.3177257525,158868.88688383639,990.0875298614428,907.8222107647794
2720,Cebu City,Condominium,10.2699271,123.8725229,30.17,192243.950944647,176569.65897591415,17500.0,174743.950944647,159069.65897591415,998.53686254084,908.9694798623666
2743,Lapu-Lapu City,Condominium,10.2716221,123.9800209,63.0,55555.555555555555,88397.06447060383,9500.0,46055.555555555555,78897.06447060383,484.7953216374269,830.4954154800403
2744,Lapu-Lapu City,Condominium,10.2718663,123.9783281,29.0,108620.68965517242,103085.9071887761,9500.0,99120.68965517242,93585.9071887761,1043.3756805807625,985.1148125134326
2795,Lapu-Lapu City,Condominium,10.2757142,123.9777887,35.0,54285.71428571428,96013.18336483555,9500.0,44785.71428571428,86513.18336483555,471.42857142857133,910.6650880509006
2797,Lapu-Lapu City,Condominium,10.2757142,123.9777887,30.0,146455.66666666666,107343.01438217597,9500.0,136955.66666666666,97843.01438217597,1441.6385964912279,1029.9264671807996
2802,Cebu City,Condominium,10.27612,123.8620592,35.0,235111.42857142855,164207.86535245943,17500.0,217611.42857142855,146707.86535245943,1243.4938775510202,838.330659156911
2803,Cebu City,Condominium,10.27612,123.8620592,56.7,187266.3139329806,151512.98218078192,17500.0,169766.3139329806,134012.98218078192,970.0932224741748,765.7884696044681
2808,Cebu City,Condominium,10.276274228287846,123.87367613220216,24.0,125000.0,92419.89119579221,13500.0,111500.0,78919.89119579221,825.925925925926,584.5917866354979
2809,Cebu City,Condominium,10.276274228287846,123.87367613220216,36.18,124378.10945273632,97483.58862283725,13500.0,110878.10945273632,83983.58862283725,821.3193292795283,622.1006564654612
2810,Cebu City,Condominium,10.276274228287846,123.87367613220216,22.0,204545.45454545456,93928.13191148649,13500.0,191045.45454545456,80428.13191148649,1415.1515151515152,595.7639400850851
2812,Lapu-Lapu City,Condominium,10.2763993,123.9347398,24.0,39583.333333333336,118369.12970607707,3350.0,36233.333333333336,115019.12970607707,1081.592039800995,3433.406856897823
2820,Cebu City,Condominium,10.2779285,123.8774052,53.4,168539.32584269662,152398.28993947426,13500.0,155039.32584269662,138898.28993947426,1148.4394506866415,1028.8762217738833
2821,Cebu City,Condominium,10.2779285,123.8774052,52.0,182692.3076923077,149133.94363311533,13500.0,169192.3076923077,135633.94363311533,1253.2763532763531,1004.6958787638172
2831,Lapu-Lapu City,Condominium,10.279208,123.971679,48.47,61893.95502372602,103862.14913835372,9500.0,52393.95502372602,94362.14913835372,551.5153160392213,993.2857804037234
2832,Lapu-Lapu City,Condominium,10.279208,123.971679,32.0,125000.0,106099.90975441456,9500.0,115500.0,96599.90975441456,1215.7894736842104,1016.841155309627
2833,Lapu-Lapu City,Condominium,10.279208,123.971679,54.0,101851.85185185184,121977.2593107198,9500.0,92351.85185185184,112477.2593107198,972.1247563352825,1183.971150639156
2844,Lapu-Lapu City,Condominium,10.2805548,123.9633561,24.0,104166.66666666669,114120.02556360015,10000.0,94166.66666666669,104120.02556360015,941.6666666666667,1041.2002556360014
2845,Lapu-Lapu City,Condominium,10.2805548,123.9633561,30.0,106666.66666666669,121147.7398104017,10000.0,96666.66666666669,111147.7398104017,966.6666666666667,1111.477398104017
2853,Lapu-Lapu City,Condominium,10.28185,123.9631549,28.0,89285.71428571429,125531.5422419704,10000.0,79285.71428571429,115531.5422419704,792.8571428571429,1155.315422419704
2854,Lapu-Lapu City,Condominium,10.28185,123.9631549,30.0,118301.4,125474.08582513843,10000.0,108301.4,115474.08582513843,1083.0140000000001,1154.7408582513845
2855,Lapu-Lapu City,Condominium,10.28185,123.9631549,60.0,105000.0,74119.00122839736,10000.0,95000.0,64119.00122839736,950.0,641.1900122839736
2856,Cebu City,Condominium,10.2818856,123.8812841,53.4,177902.62172284644,167411.57278711587,20000.0,157902.62172284644,147411.57278711587,789.5131086142322,737.0578639355793
2870,Lapu-Lapu City,Condominium,10.2827676,123.9785924,22.0,150000.0,150863.98963424074,10000.0,140000.0,140863.98963424074,1400.0,1408.6398963424074
2871,Lapu-Lapu City,Condominium,10.2829833,123.9780057,34.0,97058.82352941176,148035.49846313454,10000.0,87058.82352941176,138035.49846313454,870.5882352941176,1380.3549846313456
2890,Cebu City,Condominium,10.2854367,123.8648496,35.0,185714.2857142857,173483.67699029806,13500.0,172214.2857142857,159983.67699029806,1275.6613756613756,1185.0642740022079
2892,Cebu City,Condominium,10.2854367,123.8648496,76.0,197368.42105263157,141918.7920562685,13500.0,183868.42105263157,128418.79205626849,1361.9883040935672,951.2503115279147
2895,Lapu-Lapu City,Condominium,10.2860172,123.969343,60.0,129273.8,91044.50879828127,10000.0,119273.8,81044.50879828127,1192.7379999999998,810.4450879828127
2900,Lapu-Lapu City,Condominium,10.2876372,123.9542867,25.0,116000.0,98000.38478112541,5500.0,110500.0,92500.38478112541,2009.090909090909,1681.8251778386436
2910,Cebu City,Condominium,10.288614,123.8788002,20.0,200000.0,163685.08954173158,20000.0,180000.0,143685.08954173158,900.0,718.4254477086579
2912,Cebu City,Condominium,10.288614,123.8788002,29.0,258620.6896551724,170957.1501034825,20000.0,238620.6896551724,150957.1501034825,1193.103448275862,754.7857505174126
2931,Lapu-Lapu City,Condominium,10.2898061,124.0087874,47.0,180851.0638297872,172406.05613578274,5000.0,175851.0638297872,167406.05613578274,3517.0212765957435,3348.121122715655
2932,Lapu-Lapu City,Condominium,10.2898061,124.00878740000007,95.0,236842.1052631579,188059.64532582663,5000.0,231842.1052631579,183059.64532582663,4636.8421052631575,3661.1929065165327
2933,Lapu-Lapu City,Condominium,10.2899738,124.0051262,37.0,121621.62162162164,129001.71503679053,4125.0,117496.62162162164,124876.71503679053,2848.402948402949,3027.3143039221945
2934,Lapu-Lapu City,Condominium,10.2899738,124.0051262,36.5,136986.301369863,129183.07784056666,4125.0,132861.301369863,125058.07784056666,3220.8800332088003,3031.710977953131
2935,Lapu-Lapu City,Condominium,10.2899738,124.0051262,37.0,142267.43243243243,129395.67017369567,4125.0,138142.43243243243,125270.67017369567,3348.907452907453,3036.8647314835316
2936,Lapu-Lapu City,Condominium,10.2899858,124.0068711,66.0,124242.42424242424,140616.34009968248,5000.0,119242.42424242424,135616.34009968248,2384.848484848485,2712.3268019936495
2937,Lapu-Lapu City,Condominium,10.2899858,124.0068711,30.0,300000.0,147735.31221028807,5000.0,295000.0,142735.31221028807,5900.0,2854.706244205762
2938,Lapu-Lapu City,Condominium,10.2899858,124.0068711,47.0,202127.6595744681,162872.11055758607,5000.0,197127.6595744681,157872.11055758607,3942.553191489362,3157.4422111517215
2943,Cebu City,Condominium,10.290279,123.8771337,180.0,47222.22222222222,87447.21918497377,20000.0,27222.22222222222,67447.21918497377,136.1111111111111,337.23609592486883
2945,Lapu-Lapu City,Condominium,10.2907917,124.002551,37.0,175675.67567567568,153083.93598736633,4125.0,171550.67567567568,148958.93598736633,4158.804258804259,3611.125720905851
2946,Lapu-Lapu City,Condominium,10.2907917,124.002551,47.0,191489.36170212767,165407.01399212936,4125.0,187364.36170212767,161282.01399212936,4542.166344294004,3909.8670058698026
2948,Lapu-Lapu City,Condominium,10.2910239,123.96104100000002,14.0,110714.28571428572,92855.95841861668,10000.0,100714.28571428572,82855.95841861668,1007.1428571428573,828.5595841861667
2966,Cebu City,Condominium,10.2926115,123.9021934,23.0,156520.1739130435,188132.058712213,35000.0,121520.17391304349,153132.058712213,347.20049689441,437.52016774918
2973,Cebu City,Condominium,10.2936396,123.867479,200.0,70000.0,83411.29418043827,16000.0,54000.0,67411.29418043827,337.5,421.3205886277392
2980,Cebu City,Condominium,10.2947462,123.8893411,22.2,203267.2972972973,166828.74824543536,20000.0,183267.2972972973,146828.74824543536,916.3364864864866,734.1437412271767
2991,Lapu-Lapu City,Condominium,10.2953159,123.9648946,14.0,107142.85714285714,98337.23735518695,10000.0,97142.85714285714,88337.23735518695,971.4285714285716,883.3723735518696
2992,Lapu-Lapu City,Condominium,10.2953159,123.9648946,59.0,96610.16949152542,84463.36668266736,10000.0,86610.16949152542,74463.36668266736,866.1016949152541,744.6336668266736
2997,Cebu City,Condominium,10.2957375,123.8995079,27.9,301075.26881720434,139716.72314208272,35000.0,266075.26881720434,104716.72314208272,760.215053763441,299.1906375488078
3004,Lapu-Lapu City,Condominium,10.2963079,123.9757611,24.0,81000.0,86092.23798450055,3350.0,77650.0,82742.23798450055,2317.910447761194,2469.917551776136
3014,Cebu City,Condominium,10.2967578,123.8840873,600.0,41666.666666666664,43416.445188979116,20000.0,21666.666666666664,23416.445188979116,108.33333333333333,117.08222594489558
3015,Lapu-Lapu City,Condominium,10.2967846,124.0024785,36.5,82191.78082191781,76021.08017765364,5000.0,77191.78082191781,71021.08017765364,1543.835616438356,1420.4216035530728
3016,Lapu-Lapu City,Condominium,10.296772,124.002471,57.0,52631.57894736842,60463.64347828497,5000.0,47631.57894736842,55463.64347828497,952.6315789473683,1109.2728695656995
3036,Lapu-Lapu City,Condominium,10.2985489,124.0157209,38.0,263157.8947368421,179512.10513374626,5000.0,258157.89473684208,174512.10513374626,5163.157894736842,3490.2421026749253
3037,Lapu-Lapu City,Condominium,10.2985467,124.0157295,75.0,213333.33333333337,207293.0395519822,5000.0,208333.33333333337,202293.0395519822,4166.666666666667,4045.860791039644
3041,Lapu-Lapu City,Condominium,10.2986903,124.01567449999992,84.0,261904.7619047619,253224.0505120132,5000.0,256904.7619047619,248224.0505120132,5138.095238095238,4964.4810102402635
3044,Lapu-Lapu City,Condominium,10.2987618,124.0157325,60.0,166666.66666666666,244738.72307411706,5000.0,161666.66666666666,239738.72307411706,3233.333333333333,4794.774461482341
3045,Lapu-Lapu City,Condominium,10.2987618,124.0157325,52.0,211538.46153846153,234783.68588833907,5000.0,206538.46153846153,229783.68588833907,4130.7692307692305,4595.673717766781
3046,Lapu-Lapu City,Condominium,10.2987618,124.0157325,45.0,255555.55555555556,223136.45198586315,5000.0,250555.55555555556,218136.45198586315,5011.111111111111,4362.729039717263
3052,Lapu-Lapu City,Condominium,10.2990463,123.9638531,36.5,79452.05479452055,69731.05143640854,10000.0,69452.05479452055,59731.05143640854,694.5205479452054,597.3105143640854
3060,Cebu City,Condominium,10.2995981,123.8981011,21.0,85714.28571428571,110157.62105237815,29375.0,56339.28571428571,80782.62105237815,191.7933130699088,275.0046674123511
3077,Cebu City,Condominium,10.3003418,123.8815901,42.0,138095.2380952381,144913.96646014092,20000.0,118095.2380952381,124913.96646014092,590.4761904761905,624.5698323007045
3080,Cebu City,Condominium,10.3004456,123.9015735,27.0,248196.5185185185,117840.92663756019,29000.0,219196.5185185185,88840.92663756019,755.8500638569603,306.3480228881386
3083,Lapu-Lapu City,Condominium,10.3004549,124.0156943,35.0,142857.14285714287,131073.3706706527,5000.0,137857.14285714287,126073.37067065269,2757.1428571428573,2521.4674134130537
3096,Cebu City,Condominium,10.301087395569205,123.87771874666215,20.0,100000.0,136350.75208776884,20000.0,80000.0,116350.75208776884,400.0,581.7537604388442
3097,Cebu City,Condominium,10.3011293,123.87832460000004,20.0,150000.0,113755.25851341158,20000.0,130000.0,93755.25851341158,650.0,468.77629256705785
3100,Cebu City,Condominium,10.3014347,123.8927487,274.0,52919.70802919708,179536.32032286876,30000.0,22919.708029197078,149536.32032286876,76.39902676399026,498.4544010762292
3102,Lapu-Lapu City,Condominium,10.301376400640509,123.96012018206176,34.0,17647.058823529413,75736.27835521028,10000.0,7647.058823529413,65736.27835521028,76.47058823529413,657.3627835521028
3111,Cebu City,Condominium,10.3015759,123.8845411,400.0,62500.0,112363.75006845563,19500.0,43000.0,92863.75006845563,220.51282051282053,476.22435932541345
3114,Lapu-Lapu City,Condominium,10.3017096,123.9605242,25.0,88000.0,55617.87054418394,10000.0,78000.0,45617.87054418394,780.0,456.1787054418394
3115,Cebu City,Condominium,10.3019426,123.872627,47.23,190556.84946008897,151800.5662771398,12820.0,177736.84946008897,138980.5662771398,1386.4028819039702,1084.0917806329157
3119,Cebu City,Condominium,10.3021643,123.8609068,36.1,155124.65373961217,149561.6416742284,5102.0,150022.65373961217,144459.6416742284,2940.467537036695,2831.431628267903
3120,Cebu City,Condominium,10.3023118,123.9005693,38.0,52631.57894736842,196233.2911897207,29000.0,23631.57894736842,167233.2911897207,81.48820326678765,576.6665213438645
3122,Cebu City,Condominium,10.3026114,123.9019284,405.0,111111.11111111112,122157.03654800195,29000.0,82111.11111111112,93157.03654800195,283.1417624521073,321.2311605103515
3124,Cebu City,Condominium,10.3027794,123.8864721,22.2,203267.2972972973,177527.6038278548,19500.0,183767.2972972973,158027.6038278548,942.3963963963965,810.3979683479732
3129,Cebu City,Condominium,10.3029824,123.9112593,77.0,242857.14285714287,194444.94569574087,52250.0,190607.14285714287,142194.94569574087,364.79835953520166,272.14343673826005
3134,Cebu City,Condominium,10.3037,123.8953958,67.0,82089.55223880598,93647.26943962203,30000.0,52089.552238805976,63647.26943962203,173.63184079601993,212.1575647987401
3135,Cebu City,Condominium,10.303804,123.91135989999998,34.5,75362.31884057971,116283.57127528048,52250.0,23112.318840579712,64033.57127528048,44.2341030441717,122.55228952206791
3136,Cebu City,Condominium,10.3038913,123.8944341,22.0,159090.9090909091,108982.10895459304,22500.0,136590.9090909091,86482.10895459304,607.070707070707,384.3649286870802
3137,Cebu City,Condominium,10.3039229,123.9073923,39.5,192405.06329113923,127095.16043029905,29000.0,163405.06329113923,98095.16043029905,563.465735486687,338.2591738975829
3138,Cebu City,Condominium,10.3039229,123.9073923,48.5,175257.7319587629,145550.481802084,29000.0,146257.7319587629,116550.48180208399,504.3370067543548,401.89821311063446
3139,Cebu City,Condominium,10.3039229,123.9073923,40.5,228208.07407407407,132966.35309395407,29000.0,199208.07407407407,103966.35309395407,686.924393358876,358.5046658412209
