hub_id,place_id,name,types,lat,lon,rating,vicinity
it_park,ChIJkXcVa2GZqTMRjGp9qfI12wU,Sepen/11,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.332804,123.8965556,,"1 Sudlon, Cebu City"
it_park,ChIJm9ahTRaZqTMRiLcrKNcUzKg,Mahogany Place,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3222959,123.9099819,4.1,"8WC5+WX9, Pope John Paul II Avenue, Cebu City"
it_park,ChIJnde8POGYqTMR3MPj-qiGUhs,GQS Plaza,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3380569,123.9117034,3.8,"8WQ6+6MG, Old Banilad Road, Cebu City"
it_park,ChIJ7VM4HMCZqTMR2t0_H01fjRU,GPH CENTRAL,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3232604,123.913662,4.6,"8WF7+8F3, Cebu City"
it_park,ChIJSbDQ0uCYqTMRzOQs5-xEM8s,Creamee D-Lite,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3395,123.9115,,Philippines
it_park,ChIJL0pzWD6ZqTMRUexKo87ZTlM,Cebu Ayala Center Garden,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3188317,123.9051855,4.2,"Ayala Center, 176 Archbishop Reyes Avenue, Cebu City"
it_park,ChIJuUkhLgCZqTMRv9hp8KHnGrk,Ayala Center Cebu,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3186687,123.9069565,,"AppleOne Equicom Tower, Cebu City"
it_park,ChIJFWQd-z6ZqTMRf8rRnaCUev0,Hapjaps,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185545,123.9047269,3.0,"Ayala Entertainment Center, Cebu City"
it_park,ChIJu8XmfL6ZqTMR-QIsQ5RqTtY,Roy&Biv,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185329,123.9040889,5.0,"Level 2, Ayala Center Cebu, Cebu City"
it_park,ChIJY5mQCeeZqTMRMy1qE3-1i3M,Caniboo Medical Scrubs,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.34074,123.9128854,,"Banilad Town Center, Gov. M. Cuenco Avenue, Cebu City"
it_park,ChIJOThT34qZqTMRXZxGV5zH4IY,cebusihyuncorp,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3409031,123.912949,,"8WR7+958, Gov. M. Cuenco Avenue, Cebu City"
it_park,ChIJVVUVyD-ZqTMRcXMEs-zsBdo,Paseo Solana,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3173328,123.9067822,,"8W84+WPM, Cebu City"
it_park,ChIJR-jLrXOZqTMRT9yKa7yrPA0,Aly's 5Peso Carwash,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3213966,123.895379,,"Purok 8, Cebu City"
it_park,ChIJw6EjnhiZqTMRvtRYB1SBscU,"National Food Authority, Region 7 (NFA R-VII)","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3279372,123.9083009,3.8,"8WH5+58F, Cebu City"
it_park,ChIJD0mbfxiZqTMRA5rc4ukK0Z0,National Irrigation Administration,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3272629,123.9081415,5.0,"M. Cuenco Avenue , Banilad , 6000 Cebu City , Cebu"
it_park,ChIJAVM0tx-ZqTMRu_1_JqzOo5Y,Commission on Population and Development - Region VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3327197,123.9102445,5.0,"6000 Gov. M. Cuenco Avenue, Cebu City"
it_park,ChIJX7o67C-ZqTMRtwIUdgO_fB8,Department of Environment and Natural Resources Regional Office 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.327405,123.895963,4.2,"8VGW+X98, Ecotech Road, Cebu City"
it_park,ChIJ46lpHTCZqTMRrVWMCbrFj7k,Department of Budget and Management - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3262559,123.896099,4.7,"Regional Office, 07 Ecotecard, Cebu City"
it_park,ChIJfV3PNzmZqTMRwMIvBLzg3nA,Automobile Association Philippines - Cebu Satellite Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3196794,123.9019363,4.6,"105, CRM Building Escario, corner Molave Street, Cebu City"
it_park,ChIJpVtSL-GYqTMRBGYRqo3mceI,Police Station 4 Outpost,"[""police"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3394779,123.9114924,1.0,"8WQ6+QHX, Gaisano Country Mall, Gov. M. Cuenco Avenue, Apas, Cebu City"
it_park,ChIJTVjllS-ZqTMRMgnwSBashS8,Civil Service Commission - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3281062,123.8956896,4.2,"8VHW+67W, Sudlon, Cebu City"
it_park,ChIJsTl8xyKZqTMRm7ZDSIKL0LY,Technical Education and Skills Development Authority - Regional Office VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260923,123.9063969,4.2,"487 Salinas Drive, Cebu City"
it_park,ChIJiaDcEFiZqTMRATNYmJ-zuQk,BIGStart Education and Visa Corporation - Cebu Main Office,"[""travel_agency"", ""embassy"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.325082,123.9067194,4.7,"Unit 10B Avenir Condominium, 21e Archbishop Reyes Avenue, Cebu City"
it_park,ChIJJc7jpVuZqTMRjUMJ-NjURqk,Cedeño Law Office,"[""lawyer"", ""travel_agency"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3246472,123.9065129,,"9E Avenir Condo, Archbishop Reyes Avenue, Cebu City"
it_park,ChIJqd72AwCZqTMRBR3fIYsSZww,JB LAZAN ENGINEERING & SURVEYING CONSULTANCY,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3321989,123.8984683,,"964f Cebu Veterans Drive, Apas, Cebu City"
it_park,ChIJY9I5gBeZqTMRw9PV2AIv7Lc,Kasambagan Health Center,"[""health"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3245011,123.9107985,2.3,"Barangay Hall, Villa Aurora St, Kasambangan, Cebu City"
it_park,ChIJf2iF1RmZqTMRcYASZGC9544,Barangay Kasambagan,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3246343,123.9111441,,"8WF6+VF2, Cebu City"
it_park,ChIJoaRI9y-ZqTMR1w3A56Zsm_k,Department of the Interior and Local Government - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3269622,123.8966253,5.0,"8VGW+QMJ, Cebu City"
it_park,ChIJQUnQnBiZqTMR-tT2W7rQiV4,Department of Science and Technology (DOST) - Central Visayas Region,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260479,123.8966767,4.1,"S&T Complex, Government Center, Sudlon, Cebu City"
it_park,ChIJ32zt1gKZqTMRiohNNuISXFg,TLScontact - Visa Application Centre Cebu,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3205946,123.9050241,4.5,"12th floor, Latitude Corporate Center, Mindanao Avenue, Cebu City"
it_park,ChIJDQO3VACZqTMRtsqcI7KTgOY,Ludings Home,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3208026,123.9073923,,"8WC4+8XC, Luz, Cebu City"
it_park,ChIJHwnP4S-ZqTMR4jomlStNwuA,Commission on Higher Education Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3271288,123.8957402,4.1,"8VGW+V75, Cebu City"
it_park,ChIJFRRDVHeZqTMRLR7xGjjl-Pc,"BLS Poland, Spain & Slovakia Visa Application Center in Cebu","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3194053,123.9059678,5.0,"Cebu Business Park, Unit 707, Ayala Life FGU Center, Mindanao Avenue, Corner Biliran Road, Cebu City"
it_park,ChIJ47COPoCZqTMRPYdlebt6ITA,Noe mondrano povadora,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.336035,123.9151806,,"8WP8+C37, Banilad, Cebu City"
it_park,ChIJ4UFo6C6ZqTMRfRYxJUzRsqk,PDEA RO VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3310969,123.8934927,3.6,"8VJV+C9Q, Doña Modesta Gaisano Street, Cebu City"
it_park,ChIJMXl6HAaZqTMRTHtvaAsAhso,National Power Corporation - SPUG Visayas,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3313197,123.8933661,4.0,"PJB Bldg, Doña Modesta Gaisano Street, Sudlon, Cebu City"
it_park,ChIJhT0Wq7SeqTMRM3a6TUSH4Xo,Securities and Exchange Commission - Cebu Extension Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3186687,123.9069565,3.4,"AppleOne Equicom Tower, Cebu Business Park, Mindanao Avenue, Cebu City"
it_park,ChIJc1rr6lCZqTMRzC7PPMjMFhk,Smartway Travel and Tours Services - KepWealth Office ( Visa Assistance),"[""embassy"", ""travel_agency"", ""insurance_agency"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3183804,123.9084265,4.8,"5th Floor Unit # 508C KepWealth Building, Cardinal Rosales Avenue, Corner Samar Loop, Cebu City"
it_park,ChIJCwJTKUWZqTMRCkS8Gvnw7D8,Biometric Appointment,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.318229,123.9084001,5.0,"Unit 905 9th Floor Keppel Center, Samar Loop, cor Cardinal Rosales Avenue, Cebu City"
it_park,ChIJL4Q__HSZqTMRYlGk__hazzQ,"VFS Global Australian Biometric Collection Centre, Canada, Italy, UK, Schengen Visa Application Centre in Cebu","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3269719,123.9179316,3.7,"Unit 1-4, 7th Floor, Faustina Center, Bonifacio District, F. Cabahug Street, Cebu City"
it_park,ChIJ86sIUgCZqTMRsH_EoyB9th4,Japan Visa Application Centre (JVAC) / VFS Japan,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260635,123.9176481,2.2,"Faustina Center, Level 6 F. Cabahug Street, Cebu City"
it_park,ChIJHzGn0z-ZqTMRk43xsCrukTI,"Pryce Plans, Inc.","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3175735,123.9076091,,"301, Cebu Holdings Center, Cardinal Rosales Avenue, Cebu City"
it_park,ChIJTYfDVgCZqTMRIg7UrpQA5-Y,VFS Global Joint Visa Application Centre,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3272174,123.918138,3.4,"Unit 1-4, 7th Floor, Faustina Center, Bonifacio District, F. Cabahug Street, Cebu City"
mandaue_cbd,ChIJLahHtvqYqTMRAGoKNmzdAH0,Design Center of Cebu,"[""shopping_mall"", ""home_goods_store"", ""store"", ""point_of_interest"", ""establishment""]",10.3417828,123.9196236,4.3,"356-A A.S. Fortuna Corner P Remedio Streets,, Banilad, Mandaue"
mandaue_cbd,ChIJd5yal1iYqTMRIaqdjeg7oLs,Gaisano Capital Casuntingan,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3452742,123.9307642,3.9,"M. L. Quezon Avenue, Mandaue"
mandaue_cbd,ChIJsxaqyPqYqTMRyUSMLjT2UwE,The Space,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3413201,123.920074,4.3,"6014, 869 A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJJXp9jeaYqTMRs5FmM6zbkWQ,Banilad Town Centre,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3409196,123.9127582,4.2,"Gov. M. Cuenco Avenue, Cebu City"
mandaue_cbd,ChIJO2BUNlSYqTMRF13v0d-PrPU,SM J Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3351722,123.9339875,4.2,"165 A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJVVVVKOeYqTMRvdB49Te35vM,Gaisano Country Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3394189,123.910812,3.9,"Banilad Road, Cebu City"
mandaue_cbd,ChIJaxo_tvqYqTMRt8ttEUAECmw,SMEG Cebu Experience Center,"[""shopping_mall"", ""home_goods_store"", ""store"", ""point_of_interest"", ""establishment""]",10.3419383,123.9197594,3.8,"Unit 1-I, Design Center Of Cebu, A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJcd9i0fuYqTMRkWtkK3FNGOc,Norkis Commercial Complex,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3395837,123.9243476,,"A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJ1VJlNP6ZqTMRWHzJI0Yqckc,Chatswood Drive,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3400447,123.9252163,4.7,"Chatswood Center, A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJPSPE1_uYqTMRr7O3bpAFS2Y,Chatswood Center,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3397657,123.9250355,4.4,"828 A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJzRTp2_eZqTMR96H2RbNA_Ac,Lightsite Parc,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3417944,123.9192601,,"LIGHTSITE PARC, A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJ9Zc2QPqZqTMRGTaB1s-eLj0,Asiaworld Neon City,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3395114,123.9251926,5.0,"Chatswood Center, 828 A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJUc5_tIyYqTMRg3Y6_4IrsrQ,Avenue Foundry Shop Incorporated,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3521774,123.9237675,1.0,"36 M L Quezon Street, Mandaue"
mandaue_cbd,ChIJOThT34qZqTMRXZxGV5zH4IY,cebusihyuncorp,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3409031,123.912949,,"8WR7+958, Gov. M. Cuenco Avenue, Cebu City"
mandaue_cbd,ChIJY5mQCeeZqTMRMy1qE3-1i3M,Caniboo Medical Scrubs,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.34074,123.9128854,,"Banilad Town Center, Gov. M. Cuenco Avenue, Cebu City"
mandaue_cbd,ChIJvUTIP1yZqTMRktvWIY8NxkY,マツエク,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.341788,123.93443,,"8WRM+PQ7, Sacris Road, A. S. Fortuna Street, Bakilad, Mandaue"
mandaue_cbd,ChIJ200ZL-aYqTMRYiJfaZDDV78,Hendy Mitchels,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3432588,123.9112487,4.5,"Number 1 Paseo Saturnino, Cebu City"
mandaue_cbd,ChIJSbDQ0uCYqTMRzOQs5-xEM8s,Creamee D-Lite,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3395,123.9115,,Philippines
mandaue_cbd,ChIJnde8POGYqTMR3MPj-qiGUhs,GQS Plaza,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3380569,123.9117034,3.8,"8WQ6+6MG, Old Banilad Road, Cebu City"
mandaue_cbd,ChIJtx9VOVSYqTMRlz0zKV1Ak0U,Accessorize,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.335396,123.934227,3.0,"165, J Centre Mall, AS Fortuna Street, Mandaue"
mandaue_cbd,ChIJE8aE3eWYqTMRyhMXZ9ncEEk,Department Of Environment And Natural Resources,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3422749,123.914162,4.0,"Eldorado Subdivision, Region 7 Mahogany Street, Mandaue"
mandaue_cbd,ChIJpVtSL-GYqTMRBGYRqo3mceI,Police Station 4 Outpost,"[""police"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3394779,123.9114924,1.0,"8WQ6+QHX, Gaisano Country Mall, Gov. M. Cuenco Avenue, Apas, Cebu City"
mandaue_cbd,ChIJW196r_uYqTMRnxaLFKs0vG0,BPSO Headquaters,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.33954,123.922524,,"869 A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJDfhhr_uYqTMRmHfi2-mj_8A,Office Of The Barangay Secretary And Barangay Treasurer,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.339514,123.922491,,"869 A. S. Fortuna Street, Banilad, Mandaue"
mandaue_cbd,ChIJWS2XLxyZqTMRq6g07boku5M,Banilad Multi-purpose Hall,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3393855,123.9224999,,"8WQC+QX5, Mandaue"
mandaue_cbd,ChIJaUlbDZeZqTMR_4BVTFaA-Qs,Office of the Presidential Assistant for the Visayas,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3435826,123.918543,3.8,"Oakridge IT Center 3, 880 A. S. Fortuna Street, Mandaue"
mandaue_cbd,ChIJaQ_xZSKZqTMRO8CE6g63rkI,FLORIDA LOTTERY Cebu Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3481883,123.9268297,,"A Geson Building, 728 M. L. Quezon Avenue, Mandaue"
mandaue_cbd,ChIJ6QPmuCCZqTMRWgGy0unUtcA,RHL Survey,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3364243,123.9209543,,"8WPC+H98, Hernan Cortes Street, Mandaue"
mandaue_cbd,ChIJe41KesKZqTMRcQFsOYFGrjE,Purok Tindok,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3503592,123.9270964,4.8,"Cabancalan Mandaue City, Purok Tindok Loran Road, Mandaue"
mandaue_cbd,ChIJ47COPoCZqTMRPYdlebt6ITA,Noe mondrano povadora,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.336035,123.9151806,,"8WP8+C37, Banilad, Cebu City"
mandaue_cbd,ChIJSYf0yLyZqTMRX2o8iY9t9So,dgventures,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3537275,123.9261788,,"Agro, Macro Phase 2, 70th Street, Mandaue"
mactan_cbd,ChIJ70v0wL-ZqTMRoUX8yrpvC4M,Unitop,"[""department_store"", ""shopping_mall"", ""supermarket"", ""grocery_or_supermarket"", ""home_goods_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",10.3111409,123.9514125,3.9,"G. Mangubat Street, Lapu-Lapu"
mactan_cbd,ChIJCT6xpr-ZqTMRpxreFmOCoMY,Polyprism Game Station,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3122854,123.9505563,4.3,"8X62+W67, Lopez - Jaena Street, Lapu-Lapu"
mactan_cbd,ChIJGZA5RSSZqTMR7qXbV5YICE8,JONAX USED CLOTHING WHOLESALING OR JONAX SURPLUS,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3114559,123.9508823,,"G. Mangubat Street, Poblacion, Lapu-Lapu"
mactan_cbd,ChIJyyDTdr-ZqTMRdMY1GJ5iXvE,Shayne's Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.312783,123.9517295,4.0,"8X72+4M9, Lapu-Lapu"
mactan_cbd,ChIJWdZKwL-ZqTMRSPITa0VSJ0w,WTC,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3112407,123.9512119,5.0,"8X62+FFW, Lapulapu City Hall Access Road, Lapu-Lapu"
mactan_cbd,ChIJTYgRFf6ZqTMR1nx3Q3hiB8A,Longwin OPON Lapulapu,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.311395,123.9521928,4.5,"8X62+JR5, Ompad Street, Poblacion, Lapu-Lapu"
mactan_cbd,ChIJo8H-N1iZqTMRlJIKouYFhaI,NOVO Pants and Shirts,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3095652,123.9503718,3.7,"8X52+R4H, Lapu-Lapu"
mactan_cbd,ChIJixTlZguZqTMRdl4jP4lrGuk,SHESU BEAUTY STUDIO,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3113443,123.952475,,"8X62+GXQ, Second Floor, CB Igot Building, G.Y. Dela Serna Street, Lapu-Lapu"
mactan_cbd,ChIJE99UoMmZqTMRPiB6TmIE6HY,SHESU HOUSEHOLD WHOLESALING,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3113924,123.9527053,3.9,"8X63+H34, G.Y. Dela Serna Street, Lapu-Lapu"
mactan_cbd,ChIJrU7WHvaZqTMRpfqkasO6qQs,MsMe Arcade,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3077473,123.9517689,4.3,"South Osmeña Street, Gun-ob, Lapu-Lapu"
mactan_cbd,ChIJMUMNdbOZqTMRouGcWzYMpDs,Dynamique Solutions OPC,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3066799,123.9522723,,"124 South Osmeña Street, Lapu-Lapu"
mactan_cbd,ChIJ2wHUucGZqTMREATsuLyy2DA,Gold Mountain Center,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3109698,123.9562321,3.5,"Gold Mountain Center, 1007 Opon-Airport-Sangi Road, Lapu-Lapu"
mactan_cbd,ChIJ7-M8XXOZqTMR1pXOjJDGvPI,Purple Star Online Shop,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3063629,123.9546111,5.0,"8X43+GRX, Lapu-Lapu"
mactan_cbd,ChIJQQ2wj8GZqTMRJfVmy-tBGC0,Diamond Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3111069,123.957696,3.0,"8X65+C3W, Airport - Sangri Road, Lapu-Lapu"
mactan_cbd,ChIJDbNISgCZqTMRJFqV_TcruYQ,Cordova,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3086852,123.9573724,,"8X54+FWH, Humay-Humay Road, Lapu-Lapu"
mactan_cbd,ChIJg89MRACZqTMRBsm6_MeD4TI,Gun ob Lapu-LapuCity,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3041517,123.9530297,,"8X33+M66, Lapu-Lapu"
mactan_cbd,ChIJBfp399yZqTMRS2kO3U-U2s0,BF Mactan Strip,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3148407,123.9592639,4.1,"M.L. Quezon National Highway, Pajo, Lapu-Lapu"
mactan_cbd,ChIJPXRTDMqZqTMROOtgoxUEU3Y,Kitty Olshop,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3254633,123.9531238,,"8XG3+56Q, A. C. Cortes Avenue, Mandaue"
mactan_cbd,ChIJ0T5inMSZqTMRHc-HiutSvO8,Amvjak Sari Sari Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3139812,123.9619435,5.0,Lapu-Lapu
mactan_cbd,ChIJ405t-L6ZqTMRBasjTABc7q8,TORING SURVEYING,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.312868,123.949322,5.0,"8W7X+4PW, F. Martir Street, Lapu-Lapu"
mactan_cbd,ChIJB5H9npWZqTMRSL0RwrJevdQ,Stimulation Therapeutic Activity Center Lapu-lapu,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3092194,123.9497525,4.0,"8W5X+MWJ, Lapu-Lapu"
mactan_cbd,ChIJ3U5cOACZqTMR0pGTZ8Gq2E0,"mantawe, Poblacion Lapu-Lapu city Cebu Philippines","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.31367,123.9534582,,"8X73+F93, Cebu City"
mactan_cbd,ChIJ21hOEQCZqTMRUfOeovQf1fg,Looc Barangay Hall,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3057985,123.9464397,3.8,"8W4W+8H7, Lapu-Lapu"
mactan_cbd,ChIJgf7pQgCZqTMR6aD5Q9dX-cM,Kimberly,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3113123,123.9577528,,"8X65+G4C, Barili"
mactan_cbd,ChIJW7T20MOZqTMRaf44wRQh22g,BPSO Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.312522,123.9590671,,"8X75+2J4, Ybanez, Lapu-Lapu"
mactan_cbd,ChIJIRtw5CqZqTMRarCosHudw9Q,Traffic Enforcement Agency Of Mandaue,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3229073,123.9414951,1.3,"8WFR+5H9, Mandaue"
mactan_cbd,ChIJf7_Dl7GZqTMR6S_KdbZICUg,Office Of The City Engineer,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3242351,123.9435394,4.0,"8WFV+MCV, Plaridel Street, Mandaue"
mactan_cbd,ChIJQ14JwLGZqTMRyMpCqYZlp4U,PWD Shelter Workshop and Livelihood Center,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.32437,123.942929,,"8WFV+P5V, P.J.Burgos, Mandaue"
mactan_cbd,ChIJI7IawLGZqTMRx03DGI6x5e0,Social Development Center,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.324394,123.942901,1.0,"8WFV+Q52, Burgos St, Mandaue"
mactan_cbd,ChIJP22V1siZqTMR-NXx8e0sL9k,City of Mandaue City Social Services (CSWS),"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3245639,123.9430015,4.5,"8WFV+R6C, P.J.Burgos, Mandaue"
mactan_cbd,ChIJo5B54bGZqTMReL-1HHYEqKM,City Population Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3248369,123.941744,,"8WFR+WMQ, S.B. Cabahug, Mandaue"
srp,ChIJmXpQCACdqTMRHyKeirRgTuw,PARDO SQUARE,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.2783792,123.8557743,4.3,"7VH4+982, Cebu City"
srp,ChIJ0Qqz8SOdqTMRuje8zvt-omg,Phatboyz Goldfish Heaven,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.2811223,123.8594031,,"7VJ5+CQR, Rodil Compound, Rainbow Village, Cebu City"
srp,ChIJ2bRxRdydqTMRuXhyDe5zRok,Aling Neneng 24/7 Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.2818836,123.8553521,4.7,"7VJ4+Q45, Antuwanga, Cebu City"
srp,ChIJUXNWyWudqTMR9_13vaOv8pQ,Loremas Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.2838742,123.855895,,"East Sabellano Street, Cebu City"
srp,ChIJa2AQkE-cqTMR99_4wUNDTXs,Bulacao Barangay Hall,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2754128,123.851352,3.7,"7VG2+5G9, Cebu South Road, Cebu City"
srp,ChIJB-GD6lCcqTMRaC-3MW6a7sI,"Pintor Surveying, Realty & Development","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2697405,123.8507618,4.7,"Gumamela Street, Saint Jude Acres Road, Bualacao, Cebu City"
srp,ChIJ4bS11amw-gERg4HJs2e_4B0,Albarico Guinipa-an Land Surveying Services-Cebu City,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2729524,123.8528426,4.8,"Phase 4 Violeta Street, Cebu City"
srp,ChIJYbMrxmWcqTMRFPNpGU4BjDA,City Hall Block,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.2697414,123.8702408,,"7V9C+V3X, Unnamed Rd, Cebu City"
srp,ChIJQysKaBadqTMRe4jBtvVnAgU,CABANAO Surveying Services,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2675733,123.8504357,5.0,"7V92+25, Talisay"
srp,ChIJD6iRS2KcqTMRsjKWRXlgLAM,DPWH RO VII - QAHD Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2640505,123.8707246,4.0,"7V7C+J7H, Antuwanga, Cebu City"
srp,ChIJz9XyTI2dqTMRwSeS1T4O3us,"Finance Division, DPWH RO 7","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2628879,123.8706735,,"7V7C+79H, Cebu City"
srp,ChIJAyG5aWKcqTMRb1lQ3KHgJ5Y,Department of Public Works and Highway - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.2631934,123.8709794,3.9,"7V7C+79H, Cebu City"
