id,lat,lon,amenity_type,amenity
3564257978,10.2945896,123.897828,convenience,7-Eleven
3570621118,10.3122955,123.9112111,convenience,7-Eleven
3575751664,10.3254724,123.913563,convenience,Merry Mart
3604610251,10.3253147,123.9197692,convenience,7-Eleven
3661404463,10.3109462,123.8925735,convenience,7-Eleven
3733992796,10.333326,123.9070946,convenience,7-Eleven
3777096269,10.3197351,123.9037275,convenience,7-Eleven
3784851448,10.3283256,123.907299,convenience,Quik Stop
3789667620,10.3117172,123.9212327,convenience,7-Eleven
3789691519,10.3764165,123.9587452,convenience,7-Eleven
3796461574,10.3013475,123.9628987,convenience,7-Eleven
3812244326,10.3195438,123.9038156,convenience,Quick Stop
3899433180,10.3166202,123.8875192,convenience,RedHours
4005032652,10.3620447,123.9495495,convenience,7-Eleven
4025131467,10.3765173,123.9595557,convenience,Sukiya Houseware Trading
4047179626,10.2492045,123.8390215,convenience,7-Eleven
4092078775,10.2565694,123.8376964,convenience,Store
4137477448,10.3096202,123.9011182,convenience,7-Eleven
4167397734,10.3304611,123.9002542,convenience,Shell Select
4167423211,10.3455992,123.8933845,convenience,RR&V Sari-sari Store
4167476394,10.3021646,123.8981702,convenience,7-Eleven
4176623593,10.2384836,123.8383471,convenience,Arvin Store
4185827567,10.3310408,123.9367932,convenience,Nook Express
4189296818,10.3301187,123.9428677,convenience,Nery Store
4195029292,10.2948096,123.890548,convenience,7-Eleven
4195049813,10.2980352,123.8848224,convenience,7-Eleven
4195049837,10.2928359,123.8942804,convenience,7-Eleven
4207022905,10.2936015,123.9027903,convenience,7-Eleven
4228652031,10.2930202,123.8972226,convenience,Kerrian's Store
4307045893,10.3138702,123.9306744,convenience,BS Store
4450941628,10.2977621,123.9010265,convenience,7-Eleven
4462666089,10.2434714,123.8394603,convenience,Basalo Store
4552061608,10.3492513,123.9490613,convenience,Shell Select
4583428389,10.3162364,123.9789813,convenience,Unnamed grocery
4622721289,10.2969874,123.9043828,convenience,7-Eleven
4644092591,10.3049262,123.9089207,convenience,7-Eleven
4644285189,10.3345893,123.9385356,convenience,7-Eleven
4664675291,10.29145,123.8797864,convenience,7-Eleven
4664689392,10.2914174,123.8797754,convenience,7-Eleven
4664860490,10.2958846,123.8697554,convenience,7-Eleven
4664882589,10.2939655,123.881512,convenience,7-Eleven
4664882889,10.3015164,123.8707601,convenience,7-Eleven
4690458292,10.2463183,123.8204568,convenience,Unnamed grocery
4690458293,10.245902,123.824558,convenience,Edwina Store
4690463994,10.2453107,123.8243573,convenience,Unnamed grocery
4690467994,10.2384461,123.8240403,convenience,Unnamed grocery
4690483692,10.2424685,123.8240398,convenience,Rein Store
4690483693,10.2506139,123.8343265,convenience,Geraldez Marketing
4690486692,10.2520546,123.8303863,convenience,Perleen Store
4708436293,10.2746383,123.9752842,convenience,7-Eleven
4708436297,10.2766662,123.9745182,convenience,Metro Value Mart
4716616992,10.3114744,123.9219524,convenience,Bonjour
4741654811,10.3268994,123.9432528,convenience,7-Eleven
4746779321,10.256772,123.838365,convenience,Unnamed grocery
4752200523,10.2369255,123.8336739,convenience,12pcs
4801461322,10.3749606,123.9600012,convenience,7-Eleven
4827789821,10.2647099,123.8430764,convenience,Eatery & Sari-sari store
4842059621,10.3800277,123.9661871,convenience,7-Eleven
4852824621,10.3499543,123.9560022,convenience,Unnamed grocery
4875466285,10.326361,123.9330969,convenience,Unnamed grocery
4929945209,10.3249004,123.9065186,convenience,Route Stop
4942416325,10.3161234,123.9784526,convenience,7-Eleven
4945248621,10.3236009,123.9321059,convenience,7-Eleven
4993878521,10.3155768,123.8947918,convenience,Zipp Mart
5015704821,10.2838759,123.9943763,convenience,Cuk Cuk
5015711025,10.2841427,123.9946452,convenience,Korean Mart
5104431923,10.3046525,123.9121846,convenience,7-Eleven
5161826522,10.3150665,123.8922775,convenience,Angel's Burger
5217380533,10.352146,123.914118,convenience,7-Eleven
5261325691,10.3508249,123.9132795,convenience,Assi Mart
5274423408,10.3418014,123.9203261,convenience,7-Eleven
5281338485,10.3473446,123.9146367,convenience,PesoStore
5354783322,10.2787888,123.8547369,convenience,7-Eleven
5371521975,10.3210737,123.8992008,convenience,7-Eleven
5425891522,10.3257814,123.9522086,convenience,7-Eleven
5440124464,10.3128452,123.9054131,convenience,7-Eleven
5479212020,10.314622,124.0015615,convenience,Kai Convenience Store
5482108438,10.3296691,123.897921,convenience,7-Eleven
