id,lat,lon,amenity_type,amenity
ChIJYVOtucqeqTMRIr4a34ubvhA,10.318736,123.884884,pharmacy,"TGP The Generics Pharmacy (Regner Meier Zentrum Bldg, Cebu)"
ChIJ21H9GdKeqTMREia5lxD1Ob8,10.3291553,123.881079,pharmacy,The Generics Pharmacy
ChIJ9xdz6k2ZqTMRtPrMcLCunUs,10.3084436,123.8899829,pharmacy,Three Sixty
ChIJqYlCdBCcqTMRDn8kbr1S8xc,10.2901176,123.8728911,pharmacy,Three Sixty Pharmacy
ChIJaQiKdhucqTMRhhD0WciTcaA,10.2944411,123.8698545,pharmacy,Three Sixty Pharmacy - Punta Princesa
ChIJ1Xfi6RucqTMRx4Fk6_8vuoE,10.300273,123.8762854,pharmacy,ThreeSixty Pharmacy
ChIJLXQ6heKbqTMRG7NejLvL4p4,10.2983887,123.8938285,pharmacy,ThreeSixty Pharmacy
ChIJX-Sgr2uZqTMRWSj0lcLB66A,10.3120383,123.9114615,pharmacy,ThreeSixty Pharmacy
ChIJY52Jy12ZqTMRaFvQaCGRNIw,10.3019611,123.905612,pharmacy,ThreeSixty Pharmacy - T. Padilla Branch
ChIJ1ZQAFNKeqTMRDt451lqvh3o,10.3165227,123.8854217,pharmacy,ThreeSixty Pharmacy - V Rama
ChIJ1Xfi6RucqTMR23-agG4wClc,10.3004964,123.8695229,pharmacy,Threesixty Pharmacy
ChIJ5_fUL0yZqTMRg8HghxarMyU,10.3110286,123.8917189,pharmacy,Threesixty Pharmacy
ChIJXbAMOD-cqTMRlJLkjY6HU-s,10.2836215,123.8587324,pharmacy,Threesixty Pharmacy
ChIJJz3h5UmZqTMReT6MRSXASAQ,10.3164882,123.892207,pharmacy,Threesixty Pharmacy - Escario Branch
ChIJXyYze1KZqTMRGsCkwRkmgnA,10.3085421,123.8910214,pharmacy,VSMMC DOH PHARMACY
ChIJ7SYAdQCdqTMR2AVtX5JIE2Q,10.2829133,123.8807045,pharmacy,WATSONS - SM Seaside Cebu Department Store
ChIJK8Z7kMeZqTMRPKUjA6k9suI,10.3181163,123.8962804,pharmacy,WATSONS AXIS ENTERTAINMENT AVE ESCARIO CEBU
ChIJX28gTLSZqTMR8zBQMByKTpY,10.3176994,123.9046058,pharmacy,WATSONS AYALA CENTER CEBU MALL 1
ChIJQemarz-ZqTMRpsFWhl12wbw,10.3174033,123.9058511,pharmacy,WATSONS AYALA CENTER CEBU MALL 2
ChIJL6_xsSmZqTMRg8N4r5EMVv0,10.2977768,123.9006624,pharmacy,WATSONS CEBU BUSINESS HOTEL
ChIJbcXy51eZqTMRqpNukNekMao,10.297921,123.895407,pharmacy,WATSONS ELIZABETH MALL
ChIJ53w8JCedqTMRltlCU42FRi0,10.2915289,123.8800922,pharmacy,WATSONS GAISANO GRAND MALL JAI ALAI
ChIJ_SwZ6k6ZqTMRj8DTLDKYquo,10.3108563,123.8930538,pharmacy,WATSONS MA. CRISTINA BLDG
ChIJCVoOBEyZqTMRLY6LH4Q526I,10.310899,123.8917749,pharmacy,WATSONS ROBINSONS CYBERGATE CEBU
ChIJfxdXbGaZqTMR0cC3FAfZu5Q,10.3046812,123.9113578,pharmacy,WATSONS ROBINSONS GALLERIA CEBU
ChIJJaGCLwGZqTMRXfcBwTyeLeI,10.3125,123.91711,pharmacy,WATSONS SM CITY CEBU RELOCATION
ChIJLw-57RadqTMRq6miJdKhr6Q,10.2820741,123.8813908,pharmacy,WATSONS SM SEASIDE MALL 1
ChIJT7pPcAucqTMRmujvjEuifKE,10.2818458,123.8809244,pharmacy,WATSONS SM SEASIDE MALL 2
ChIJuy4_We-dqTMRpYXv0x5OJbc,10.282605,123.88075,pharmacy,WATSONS SM SEASIDE MALL DEPARTMENT STORE
ChIJOz5NE22bqTMR1tzAWldwXKk,10.2966804,123.898674,pharmacy,WATSONS THE EDEN COLON
ChIJOfqnVOiZqTMR3VPYgGiZP4s,10.3283134,123.9057395,pharmacy,WATSONS THE WALK ABAD ST CEBU
ChIJh11asryZqTMR6f8h5EKylkw,10.3283717,123.9058969,pharmacy,Watson's Pharmacy
ChIJ1QmF3CWZqTMR-vHv3dRqa1w,10.330471,123.89892,pharmacy,Watsons
ChIJGdacNgCZqTMRDb4aRNFQ-Rg,10.3180584,123.8962337,pharmacy,Watsons - Vibo
ChIJoW-E1_yZqTMRuyPidn76JIA,10.3300893,123.9073986,pharmacy,Watsons Ayala Malls Central Bloc
ChIJSTXNk1iZqTMRs8vKNni0iB8,10.2978375,123.9005939,pharmacy,Watsons pharmacy
ChIJV7Ai6aSiqTMRkqx0SqO1kdw,10.3751953,123.9601511,pharmacy,ALFAR Pharmacy
ChIJfYqAoaSiqTMRvu-tMxOJWKM,10.3757942,123.9586019,pharmacy,Arendain's Pharmacy & General Merchandise
ChIJxWG5voCjqTMR52GwosSKhE0,10.3849029,123.974908,pharmacy,BING PHARMACY- YATI LILOAN
ChIJS5uF6KSiqTMR_BjIDp1qji8,10.3754043,123.9602757,pharmacy,Bing Pharmacy
ChIJ6RM1g9-jqTMRXtMz0IeUNQo,10.3761544,123.956674,pharmacy,Biomed Pharmacy - Consolacion
ChIJp7PXJvyXqTMRivzMGVRLhBA,10.361245,123.980757,pharmacy,Budie's Point Pharmacy & Convenience Store
ChIJE-Cws7aiqTMRYECsH7gaBJk,10.3806649,123.9685237,pharmacy,CEDLAR'S Pharmacy
ChIJRXt8RXWYqTMRPFOUckhg7bQ,10.3672354,123.9519869,pharmacy,D' Seven Pharmacy And General Mdse.
ChIJLzVxOKKiqTMRYbDYChYnaUk,10.3735917,123.9547748,pharmacy,Ecpy
ChIJoedZ76SiqTMRnbaeqwguhYM,10.3751551,123.9603253,pharmacy,Emmanuel Pharmacy
ChIJTWP56aSiqTMRr1mzVtasi1w,10.3754403,123.9601004,pharmacy,Evercare Pharmacy
ChIJseQnTbSiqTMREpeRN41Gmog,10.3824423,123.971382,pharmacy,F and J Pharmacy and General Merchandise
ChIJN1yjz7CiqTMR070FTw8joxs,10.3802612,123.9657785,pharmacy,FARMACIAS ZAMORA CORP
ChIJK5r6OgCjqTMRY8QTSOxd5OQ,10.3764424,123.9589731,pharmacy,Generika Consolacion
ChIJ292XO6KiqTMRArvmORspagU,10.3796059,123.9554907,pharmacy,Generika Drugstore
ChIJ-3QQXgCjqTMR56NOu4nOvbM,10.3776793,123.9624112,pharmacy,Healthway Pharmacy
ChIJCbbcNgCZqTMRhPB8bgBICaU,10.3650216,123.9640798,pharmacy,Intra Marou
ChIJa4SGPnWYqTMRQZpApcWf2mI,10.366568,123.9514566,pharmacy,Jagobiao Pharmacy and General Merchandise
ChIJ23P1xaGiqTMRVlqEllgPoS0,10.3707805,123.9536704,pharmacy,KONZEPT DRUG & CONVENIENCE STORE
ChIJ8Sc9JPyXqTMRYXDm9_dWjGo,10.3613171,123.9810802,pharmacy,Krisjames Pharmacy
